# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Thu Jul 18 21:38:48 CEST 2013
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Bonatto et al. (2004, A&A 415, 571) for 2MASS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar silicate dust from Bressan et al. (1998)
# C-rich circumstellar graphite dust from Bressan et al. (1998)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01200		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF	stage
	6.60	44.3304748535	39.5014	5.6616	4.4220	3.0069	-9.384	-6.260	-6.123	-6.040	0.4787	0.0000	1.1	1	-12.396	3.3363156319	  36.7    
	6.60	46.5071525574	40.5806	5.7092	4.3699	2.7626	-9.503	-6.720	-6.594	-6.521	0.4787	0.0000	1.7	1	-12.384	3.3363215923	  36.2    
	6.60	48.1353149414	40.0079	5.7385	4.2924	2.4173	-9.576	-7.294	-7.184	-7.123	0.4787	0.0000	3.1	1	-12.391	3.3363251686	  35.8    
	6.60	48.2584609985	39.8741	5.7405	4.2855	2.3863	-9.581	-7.353	-7.245	-7.185	0.4787	0.0000	3.3	1	-12.392	3.3363254070	 Te-m     
	6.60	52.5623397827	35.9571	5.8174	4.3745	2.6206	-9.773	-6.962	-6.835	-6.761	0.4787	0.0000	2.1	1	-12.437	3.3363332748	          
	6.60	53.7370796204	35.3521	5.8447	4.4072	2.7165	-9.842	-6.826	-6.693	-6.613	0.4787	0.0000	1.8	1	-12.444	3.3363349438	          
	6.60	54.1935424805	35.1205	5.8803	4.5111	3.0938	-9.931	-6.234	-6.081	-5.988	0.4787	0.0000	0.9	1	-12.447	3.3363356590	 Te-M     
	6.60	54.1990852356	35.1168	5.8804	4.5047	3.0681	-9.931	-6.276	-6.124	-6.031	0.4787	0.0000	1.0	1	-12.447	3.3363356590	          
	6.60	54.2007064819	35.1158	5.8807	4.5017	3.0555	-9.932	-6.296	-6.145	-6.053	0.4787	0.0000	1.0	1	-12.447	3.3363356590	          
	6.60	54.2019462585	35.1150	5.8813	4.4991	3.0444	-9.933	-6.316	-6.165	-6.072	0.4787	0.0000	1.0	1	-12.447	3.3363356590	          
	6.60	54.2031364441	35.1142	5.8820	4.4961	3.0320	-9.935	-6.338	-6.187	-6.095	0.4787	0.0000	1.0	1	-12.447	3.3363356590	          
